unique_id,book_name,page,class,entity_list,caption
whathappenedthen00dyer_page92.png,whathappenedthen00dyer,page92.png,Human,person,a book with illustrations of children playing in the room
whatislittlemone00bostiala_page44.png,whatislittlemone00bostiala,page44.png,Human,"person, person",a drawing of a man and woman in a circle
whatislittlemone00bostiala_page7.png,whatislittlemone00bostiala,page7.png,Human,"person, person",a drawing of a man and woman sitting on a bench
whatmoonsaw00andeiala_page102.png,whatmoonsaw00andeiala,page102.png,Human,book,"a page from the book, the adventures of sherlock"
whatmoonsaw00andeiala_page106.png,whatmoonsaw00andeiala,page106.png,Human,"person, person, person, person, person",a book with a picture of a man and woman
whatmoonsaw00andeiala_page110.png,whatmoonsaw00andeiala,page110.png,Human,"person, person",an old book with a drawing of a man and woman
whatmoonsaw00andeiala_page117.png,whatmoonsaw00andeiala,page117.png,Human,"person, book",an old book with a drawing of a man kneeling in the grass
whatmoonsaw00andeiala_page12.png,whatmoonsaw00andeiala,page12.png,Human,"person, chair, potted plant",a woman sitting in a chair with a book open
whatmoonsaw00andeiala_page122.png,whatmoonsaw00andeiala,page122.png,Both,"person, person, horse",an old book with a drawing of two men
whatmoonsaw00andeiala_page128.png,whatmoonsaw00andeiala,page128.png,Human,"person, person",an old book with a drawing of a woman and a man
whatmoonsaw00andeiala_page138.png,whatmoonsaw00andeiala,page138.png,Human,person,a book with a drawing of two women
whatmoonsaw00andeiala_page14.png,whatmoonsaw00andeiala,page14.png,Human,book,the story of the little mermaid
whatmoonsaw00andeiala_page144.png,whatmoonsaw00andeiala,page144.png,Human,person,the little girl and the little boy are talking to each other children
whatmoonsaw00andeiala_page15.png,whatmoonsaw00andeiala,page15.png,Human,"bowl, bird",an old book with a drawing of a woman and a dog
whatmoonsaw00andeiala_page152.png,whatmoonsaw00andeiala,page152.png,Human,"person, person, book",an old book with a drawing of a man and a woman
whatmoonsaw00andeiala_page166.png,whatmoonsaw00andeiala,page166.png,Human,book,an old book with a drawing of a woman and a man
whatmoonsaw00andeiala_page174.png,whatmoonsaw00andeiala,page174.png,Human,person,a book with illustrations of people and animals
whatmoonsaw00andeiala_page178.png,whatmoonsaw00andeiala,page178.png,Human,chair,a woman sitting in a chair with a book
whatmoonsaw00andeiala_page18.png,whatmoonsaw00andeiala,page18.png,Human,"person, person, person, person, person, person, person, person, person",a book with a drawing of a man in a suit
whatmoonsaw00andeiala_page180.png,whatmoonsaw00andeiala,page180.png,Human,"person, chair",a book with a drawing of a man sitting at a table
whatmoonsaw00andeiala_page184.png,whatmoonsaw00andeiala,page184.png,Human,"vase, person",a woman sitting on a chair with a dog
whatmoonsaw00andeiala_page188.png,whatmoonsaw00andeiala,page188.png,Both,person,a book with a drawing of a woman holding a sword
whatmoonsaw00andeiala_page192.png,whatmoonsaw00andeiala,page192.png,Human,person,an old book with a drawing of a man and woman
whatmoonsaw00andeiala_page196.png,whatmoonsaw00andeiala,page196.png,Human,"person, person, person",an old book with illustrations of a man and a woman
whatmoonsaw00andeiala_page200.png,whatmoonsaw00andeiala,page200.png,Both,,alice and the cheshires
whatmoonsaw00andeiala_page206.png,whatmoonsaw00andeiala,page206.png,Both,book,an old book with a drawing of a man sitting in a chair
whatmoonsaw00andeiala_page210.png,whatmoonsaw00andeiala,page210.png,Human,book,an old book with a picture of a bird flying over it
whatmoonsaw00andeiala_page214.png,whatmoonsaw00andeiala,page214.png,Human,"person, person, chair",a book with a drawing of a man and woman
whatmoonsaw00andeiala_page218.png,whatmoonsaw00andeiala,page218.png,Human,person,a book with a drawing of a woman and a man
whatmoonsaw00andeiala_page22.png,whatmoonsaw00andeiala,page22.png,Human,,an old book with a drawing of a woman on it
whatmoonsaw00andeiala_page222.png,whatmoonsaw00andeiala,page222.png,Both,"book, person",a book with a drawing of a man and woman
whatmoonsaw00andeiala_page226.png,whatmoonsaw00andeiala,page226.png,Both,"horse, person",a book with a drawing of a man on a horse
whatmoonsaw00andeiala_page228.png,whatmoonsaw00andeiala,page228.png,Human,"book, person",an old book with a drawing of a woman and a man
whatmoonsaw00andeiala_page230.png,whatmoonsaw00andeiala,page230.png,Both,person,a book with a drawing of a man on the cover
whatmoonsaw00andeiala_page234.png,whatmoonsaw00andeiala,page234.png,Both,"horse, book, person, person",a book with a picture of a man riding a horse
whatmoonsaw00andeiala_page240.png,whatmoonsaw00andeiala,page240.png,Human,"book, bird, bird",a cartoon of a woman in a dress and a man in a suit
whatmoonsaw00andeiala_page242.png,whatmoonsaw00andeiala,page242.png,Neither,vase,a cartoon of a man and woman in a dress
whatmoonsaw00andeiala_page246.png,whatmoonsaw00andeiala,page246.png,Human,,an old book with a drawing of a woman sitting on the floor
whatmoonsaw00andeiala_page25.png,whatmoonsaw00andeiala,page25.png,Neither,chair,an old book with a picture of a woman in a dress
whatmoonsaw00andeiala_page252.png,whatmoonsaw00andeiala,page252.png,Human,person,a book with illustrations of a man and a woman
whatmoonsaw00andeiala_page256.png,whatmoonsaw00andeiala,page256.png,Both,"book, person",an old book with a drawing of a man and a dog
whatmoonsaw00andeiala_page260.png,whatmoonsaw00andeiala,page260.png,Human,person,an old book with a drawing of a man sitting on a stool
whatmoonsaw00andeiala_page263.png,whatmoonsaw00andeiala,page263.png,Animal,,an old book with a drawing of a man and a dog
whatmoonsaw00andeiala_page268.png,whatmoonsaw00andeiala,page268.png,Human,person,an old book with a drawing of a man in a boat
whatmoonsaw00andeiala_page270.png,whatmoonsaw00andeiala,page270.png,Human,"dining table, chair, chair",an old book with a drawing of a man and woman sitting at a table
whatmoonsaw00andeiala_page274.png,whatmoonsaw00andeiala,page274.png,Human,"person, person",a book with a picture of a man and woman
whatmoonsaw00andeiala_page280.png,whatmoonsaw00andeiala,page280.png,Human,"person, person, person",a drawing of a man and woman sitting at a table
whatmoonsaw00andeiala_page285.png,whatmoonsaw00andeiala,page285.png,Neither,"bird, bird, bird, bird, bird, book",an old book with a drawing of a dog and a cat
whatmoonsaw00andeiala_page290.png,whatmoonsaw00andeiala,page290.png,Human,"person, person, person",an old book with a drawing of a woman and a man
whatmoonsaw00andeiala_page298.png,whatmoonsaw00andeiala,page298.png,Human,"person, person",a man and woman sitting on a bench in a garden
whatmoonsaw00andeiala_page30.png,whatmoonsaw00andeiala,page30.png,Human,person,a book with a drawing of a woman and a dog
whatmoonsaw00andeiala_page302.png,whatmoonsaw00andeiala,page302.png,Both,"person, book, horse, person",an old book with a drawing of two men in the middle ages
whatmoonsaw00andeiala_page306.png,whatmoonsaw00andeiala,page306.png,Both,"person, horse, horse, person",an old book with a drawing of a man on a horse drawn by a man
whatmoonsaw00andeiala_page314.png,whatmoonsaw00andeiala,page314.png,Human,"person, person",a book with a drawing of a man and woman
whatmoonsaw00andeiala_page32.png,whatmoonsaw00andeiala,page32.png,Neither,,a book with illustrations of a man and woman
whatmoonsaw00andeiala_page320.png,whatmoonsaw00andeiala,page320.png,Human,"person, person, person",a book with a drawing of a man and woman
whatmoonsaw00andeiala_page330.png,whatmoonsaw00andeiala,page330.png,Both,"horse, horse, person, person, person",a book with a drawing of a man on horseback
whatmoonsaw00andeiala_page348.png,whatmoonsaw00andeiala,page348.png,Human,"book, person",a book with a picture of a woman and a man
whatmoonsaw00andeiala_page354.png,whatmoonsaw00andeiala,page354.png,Neither,bird,"a page from the book, the story of the little prince"
whatmoonsaw00andeiala_page360.png,whatmoonsaw00andeiala,page360.png,Both,person,an old book with a drawing of a man reading
whatmoonsaw00andeiala_page366.png,whatmoonsaw00andeiala,page366.png,Human,person,an old book with a drawing of a man reading
whatmoonsaw00andeiala_page372.png,whatmoonsaw00andeiala,page372.png,Human,"person, person",a drawing of a man and woman in a room
whatmoonsaw00andeiala_page376.png,whatmoonsaw00andeiala,page376.png,Human,person,a book with a drawing of a woman holding a bird
whatmoonsaw00andeiala_page388.png,whatmoonsaw00andeiala,page388.png,Human,"person, book",an old book with a drawing of a woman holding a cane
whatmoonsaw00andeiala_page39.png,whatmoonsaw00andeiala,page39.png,Human,,an old book with a picture of a man in the woods
whatmoonsaw00andeiala_page392.png,whatmoonsaw00andeiala,page392.png,Human,"book, person",a cartoon of a woman and a man in a dress
whatmoonsaw00andeiala_page398.png,whatmoonsaw00andeiala,page398.png,Human,"person, person, person",an old book with a drawing of two children
whatmoonsaw00andeiala_page408.png,whatmoonsaw00andeiala,page408.png,Both,,the golden ticket
whatmoonsaw00andeiala_page42.png,whatmoonsaw00andeiala,page42.png,Human,"person, bird",a book with a drawing of a woman holding a sword
whatmoonsaw00andeiala_page420.png,whatmoonsaw00andeiala,page420.png,Both,"book, person",an old book with a drawing of a man and a woman
whatmoonsaw00andeiala_page427.png,whatmoonsaw00andeiala,page427.png,Human,"person, book, person",an old book with a picture of a man and woman
whatmoonsaw00andeiala_page44.png,whatmoonsaw00andeiala,page44.png,Human,"person, vase",an old book with a picture of a woman sitting on a chair
whatmoonsaw00andeiala_page451.png,whatmoonsaw00andeiala,page451.png,Human,,an old book with a drawing of a man and a woman
whatmoonsaw00andeiala_page464.png,whatmoonsaw00andeiala,page464.png,Both,"book, person",a book with a drawing of a man and woman
whatmoonsaw00andeiala_page466.png,whatmoonsaw00andeiala,page466.png,Human,"book, person",an old book with a drawing of two children
whatmoonsaw00andeiala_page48.png,whatmoonsaw00andeiala,page48.png,Both,"dog, person",a cartoon of a bear and two children
whatmoonsaw00andeiala_page483.png,whatmoonsaw00andeiala,page483.png,Human,"book, person",an old book with a picture of a woman reading
whatmoonsaw00andeiala_page490.png,whatmoonsaw00andeiala,page490.png,Human,person,"a page from the book, the first edition of the book of the first edition"
whatmoonsaw00andeiala_page496.png,whatmoonsaw00andeiala,page496.png,Human,"chair, person, book",an old book with a drawing of two women sitting at a table
whatmoonsaw00andeiala_page5.png,whatmoonsaw00andeiala,page5.png,Both,"person, person, person",a drawing of a woman and a man sitting in a forest
whatmoonsaw00andeiala_page502.png,whatmoonsaw00andeiala,page502.png,Both,"person, book",an old book with a drawing of a man and woman
whatmoonsaw00andeiala_page508.png,whatmoonsaw00andeiala,page508.png,Both,person,"a page from the book, the adventures of sherlock"
whatmoonsaw00andeiala_page512.png,whatmoonsaw00andeiala,page512.png,Human,"person, person, airplane",an old book with a picture of a man and woman
whatmoonsaw00andeiala_page54.png,whatmoonsaw00andeiala,page54.png,Human,"bird, book, person",an old book with a drawing of a bird flying
whatmoonsaw00andeiala_page56.png,whatmoonsaw00andeiala,page56.png,Human,"person, person, person, person",a book with a picture of a woman and a man
whatmoonsaw00andeiala_page6.png,whatmoonsaw00andeiala,page6.png,Human,clock,"the title of the book, what the moon saw"
whatmoonsaw00andeiala_page60.png,whatmoonsaw00andeiala,page60.png,Both,"person, potted plant, cat, bench",a cartoon of a man and a woman in a kitchen
whatmoonsaw00andeiala_page74.png,whatmoonsaw00andeiala,page74.png,Human,,a book with a drawing of a man and woman
whatmoonsaw00andeiala_page78.png,whatmoonsaw00andeiala,page78.png,Human,"person, person, person",an old book with a drawing of a man and woman in a kitchen
whatmoonsaw00andeiala_page86.png,whatmoonsaw00andeiala,page86.png,Both,"book, person, person",an old book with a drawing of a woman and child
whatmoonsaw00andeiala_page88.png,whatmoonsaw00andeiala,page88.png,Human,"person, boat, person",an old book with a cartoon of a man in a boat
whatmoonsaw00andeiala_page94.png,whatmoonsaw00andeiala,page94.png,Both,,a book with a picture of a woman and a dog
whatmoonsawother00andeiala_page102.png,whatmoonsawother00andeiala,page102.png,Both,"person, book",a drawing of a woman laying on the ground
whatmoonsawother00andeiala_page106.png,whatmoonsawother00andeiala,page106.png,Human,"person, person, person, person",a book with a drawing of a man and woman
whatmoonsawother00andeiala_page110.png,whatmoonsawother00andeiala,page110.png,Human,"person, person, book",an old book with a drawing of a man and woman
whatmoonsawother00andeiala_page117.png,whatmoonsawother00andeiala,page117.png,Human,person,an old book with a drawing of a man kneeling in the grass
whatmoonsawother00andeiala_page12.png,whatmoonsawother00andeiala,page12.png,Human,"person, potted plant",an old book with a drawing of a woman sitting in a chair
whatmoonsawother00andeiala_page122.png,whatmoonsawother00andeiala,page122.png,Both,"person, person, horse",a book with an image of a man and woman
whatmoonsawother00andeiala_page128.png,whatmoonsawother00andeiala,page128.png,Human,"person, person, person",a drawing of a woman being her hair
whatmoonsawother00andeiala_page138.png,whatmoonsawother00andeiala,page138.png,Human,"person, person, person",a book with a drawing of two women
whatmoonsawother00andeiala_page14.png,whatmoonsawother00andeiala,page14.png,Human,"person, book",an old book with a drawing of a woman in a dress
whatmoonsawother00andeiala_page144.png,whatmoonsawother00andeiala,page144.png,Human,"person, person",a book with a drawing of two children
whatmoonsawother00andeiala_page15.png,whatmoonsawother00andeiala,page15.png,Human,,an old book with a drawing of a woman and a man
whatmoonsawother00andeiala_page152.png,whatmoonsawother00andeiala,page152.png,Human,"person, book",a book with a drawing of a man sitting on a chair
whatmoonsawother00andeiala_page160.png,whatmoonsawother00andeiala,page160.png,Both,horse,an old book with a drawing of a horse drawn on it
whatmoonsawother00andeiala_page166.png,whatmoonsawother00andeiala,page166.png,Human,book,an old book with a drawing of a woman and a man
whatmoonsawother00andeiala_page174.png,whatmoonsawother00andeiala,page174.png,Human,"person, person",a book with illustrations of people and animals
whatmoonsawother00andeiala_page178.png,whatmoonsawother00andeiala,page178.png,Human,chair,an old book with a drawing of a woman sitting in a chair
whatmoonsawother00andeiala_page18.png,whatmoonsawother00andeiala,page18.png,Human,"person, person, person, person, person, person, person",a book with a drawing of a man being taken from a woman
whatmoonsawother00andeiala_page180.png,whatmoonsawother00andeiala,page180.png,Human,person,a man sitting at a table with a book
whatmoonsawother00andeiala_page184.png,whatmoonsawother00andeiala,page184.png,Human,"person, vase",a woman sitting on a bench with a dog
whatmoonsawother00andeiala_page188.png,whatmoonsawother00andeiala,page188.png,Both,person,a woman in a dress and hat standing next to a tree
whatmoonsawother00andeiala_page192.png,whatmoonsawother00andeiala,page192.png,Human,person,an old book with a drawing of a man and woman
whatmoonsawother00andeiala_page196.png,whatmoonsawother00andeiala,page196.png,Human,"person, person, person",an old book with a cartoon of a man and a woman
whatmoonsawother00andeiala_page200.png,whatmoonsawother00andeiala,page200.png,Human,"person, book",an old book with illustrations of children and adults
whatmoonsawother00andeiala_page206.png,whatmoonsawother00andeiala,page206.png,Human,"book, book",an old book with a drawing of a man in a chair
whatmoonsawother00andeiala_page210.png,whatmoonsawother00andeiala,page210.png,Human,"book, person","a page from the book, the story of the duck"
whatmoonsawother00andeiala_page214.png,whatmoonsawother00andeiala,page214.png,Human,"person, person",a drawing of a man and woman sitting on a table
whatmoonsawother00andeiala_page218.png,whatmoonsawother00andeiala,page218.png,Human,person,a drawing of a woman being her husband
whatmoonsawother00andeiala_page22.png,whatmoonsawother00andeiala,page22.png,Human,book,an old book with a drawing of a woman sitting on the ground
whatmoonsawother00andeiala_page222.png,whatmoonsawother00andeiala,page222.png,Human,"book, person",a book with an illustration of a man and woman
whatmoonsawother00andeiala_page226.png,whatmoonsawother00andeiala,page226.png,Both,horse,a drawing of a man on a horse
whatmoonsawother00andeiala_page228.png,whatmoonsawother00andeiala,page228.png,Both,"book, person, person",an old book with a drawing of a woman and a man
whatmoonsawother00andeiala_page230.png,whatmoonsawother00andeiala,page230.png,Human,"person, person",a book with a drawing of a man on the cover
whatmoonsawother00andeiala_page234.png,whatmoonsawother00andeiala,page234.png,Both,"person, horse",a book with a drawing of a man riding a horse
whatmoonsawother00andeiala_page236.png,whatmoonsawother00andeiala,page236.png,Human,,a book with illustrations of a woman and a bird
whatmoonsawother00andeiala_page240.png,whatmoonsawother00andeiala,page240.png,Human,"book, bird, bird",an old book with a drawing of a woman in a dress
whatmoonsawother00andeiala_page242.png,whatmoonsawother00andeiala,page242.png,Neither,vase,a drawing of a man and woman in a dress
whatmoonsawother00andeiala_page246.png,whatmoonsawother00andeiala,page246.png,Human,,a drawing of a woman sitting on a chair
whatmoonsawother00andeiala_page25.png,whatmoonsawother00andeiala,page25.png,Human,chair,an old book with a drawing of a woman in a dress
whatmoonsawother00andeiala_page252.png,whatmoonsawother00andeiala,page252.png,Human,bird,a book with a drawing of a man and a woman
whatmoonsawother00andeiala_page260.png,whatmoonsawother00andeiala,page260.png,Human,person,a cartoon of a man sitting on a stool
whatmoonsawother00andeiala_page263.png,whatmoonsawother00andeiala,page263.png,Both,"cat, book",a book with a drawing of a man and a dog
whatmoonsawother00andeiala_page268.png,whatmoonsawother00andeiala,page268.png,Human,book,an old book with a drawing of a man sitting on the ground
whatmoonsawother00andeiala_page270.png,whatmoonsawother00andeiala,page270.png,Human,"dining table, chair, chair",an old book with a drawing of a man and woman sitting at a table
whatmoonsawother00andeiala_page274.png,whatmoonsawother00andeiala,page274.png,Human,"person, person",an old book with a drawing of a man and woman
whatmoonsawother00andeiala_page280.png,whatmoonsawother00andeiala,page280.png,Human,"person, person, chair",a book with illustrations of people sitting at a table
whatmoonsawother00andeiala_page285.png,whatmoonsawother00andeiala,page285.png,Neither,"bird, book, bird, bird, bird, bird",an old book with a drawing of a man and a dog
whatmoonsawother00andeiala_page290.png,whatmoonsawother00andeiala,page290.png,Human,"person, person, person",a book with an illustration of a woman and a man
whatmoonsawother00andeiala_page298.png,whatmoonsawother00andeiala,page298.png,Human,"person, person",an old book with a drawing of a man and woman
whatmoonsawother00andeiala_page30.png,whatmoonsawother00andeiala,page30.png,Human,person,"a page from the book, ' the story of the little girl '"
whatmoonsawother00andeiala_page302.png,whatmoonsawother00andeiala,page302.png,Both,"person, book, horse","a page from the book, showing a drawing of two men in a boat"
whatmoonsawother00andeiala_page306.png,whatmoonsawother00andeiala,page306.png,Both,"person, person, horse, horse",an old book with a drawing of a man on a horse drawn by a man
whatmoonsawother00andeiala_page314.png,whatmoonsawother00andeiala,page314.png,Human,"person, person",an old book with a drawing of a man and woman
whatmoonsawother00andeiala_page32.png,whatmoonsawother00andeiala,page32.png,Human,,a drawing of a man sitting on a bench
whatmoonsawother00andeiala_page320.png,whatmoonsawother00andeiala,page320.png,Human,"person, person, person",an old book with a drawing of a man and woman sitting at a table
whatmoonsawother00andeiala_page330.png,whatmoonsawother00andeiala,page330.png,Both,"person, person, horse, horse, person",a drawing of a man on a horse
whatmoonsawother00andeiala_page336.png,whatmoonsawother00andeiala,page336.png,Both,"person, book",an old book with a drawing of a man and a dog
whatmoonsawother00andeiala_page342.png,whatmoonsawother00andeiala,page342.png,Neither,"book, clock",an old book with a drawing of a man and woman
whatmoonsawother00andeiala_page348.png,whatmoonsawother00andeiala,page348.png,Human,book,an old book with a drawing of a woman sitting on the ground
whatmoonsawother00andeiala_page354.png,whatmoonsawother00andeiala,page354.png,Neither,,"a page from the book, the adventures of the little prince"
whatmoonsawother00andeiala_page360.png,whatmoonsawother00andeiala,page360.png,Both,"person, chair",an old book with a drawing of a woman writing
whatmoonsawother00andeiala_page363.png,whatmoonsawother00andeiala,page363.png,Animal,book,an old book with a drawing of a dog and a cat
whatmoonsawother00andeiala_page366.png,whatmoonsawother00andeiala,page366.png,Human,,an old book with a drawing of a man reading
whatmoonsawother00andeiala_page372.png,whatmoonsawother00andeiala,page372.png,Human,person,a cartoon of a man and woman in a room
whatmoonsawother00andeiala_page376.png,whatmoonsawother00andeiala,page376.png,Both,person,a black and white drawing of a woman holding a bird
whatmoonsawother00andeiala_page39.png,whatmoonsawother00andeiala,page39.png,Human,,an old book with a drawing of a man and a woman
whatmoonsawother00andeiala_page42.png,whatmoonsawother00andeiala,page42.png,Human,"bird, person, clock",a drawing of a man sitting on a chair
whatmoonsawother00andeiala_page44.png,whatmoonsawother00andeiala,page44.png,Human,"person, bowl",an old book with a drawing of a woman sitting on a chair
whatmoonsawother00andeiala_page48.png,whatmoonsawother00andeiala,page48.png,Both,person,a book with illustrations of a bear and a child
whatmoonsawother00andeiala_page5.png,whatmoonsawother00andeiala,page5.png,Human,"person, person",a drawing of a woman and a man in a forest
whatmoonsawother00andeiala_page56.png,whatmoonsawother00andeiala,page56.png,Human,"person, person, person, person",a book with a drawing of a woman and two men
whatmoonsawother00andeiala_page6.png,whatmoonsawother00andeiala,page6.png,Human,clock,"the title of the book, ' what the sea was '"
whatmoonsawother00andeiala_page60.png,whatmoonsawother00andeiala,page60.png,Both,"person, bench, cat, potted plant",a cartoon of a man and a cat in a kitchen
whatmoonsawother00andeiala_page74.png,whatmoonsawother00andeiala,page74.png,Human,"person, person, person, person",a book with a drawing of two men in the woods
whatmoonsawother00andeiala_page78.png,whatmoonsawother00andeiala,page78.png,Human,"person, person",an old book with a drawing of a man and woman cooking
whatmoonsawother00andeiala_page86.png,whatmoonsawother00andeiala,page86.png,Human,"book, person, person",an old book with a drawing of a woman and child
whatmoonsawother00andeiala_page88.png,whatmoonsawother00andeiala,page88.png,Human,"person, person, boat",an old book with a drawing of two men in a boat
whatmoonsawother00andeiala_page94.png,whatmoonsawother00andeiala,page94.png,Both,"sheep, person",a woman is talking to a man and dog
whattodrawhowtod00lutz_page12.png,whattodrawhowtod00lutz,page12.png,Human,,a drawing of a castle and a tower
whattodrawhowtod00lutz_page16.png,whattodrawhowtod00lutz,page16.png,Neither,scissors,a drawing of a set of egyptian figures
whattodrawhowtod00lutz_page19.png,whattodrawhowtod00lutz,page19.png,Animal,"cat, cat, cat",a book with cats and cats on it
whattodrawhowtod00lutz_page23.png,whattodrawhowtod00lutz,page23.png,Neither,,a drawing of reeds in the water
whattodrawhowtod00lutz_page56.png,whattodrawhowtod00lutz,page56.png,Neither,clock,a drawing of a man with a knife and a knife
whattodrawhowtod00lutz_page8.png,whattodrawhowtod00lutz,page8.png,Animal,,what do you want to know about what do you want to know about what do you want to know about what do you want to know about
whenbritishcame00coms_page13.png,whenbritishcame00coms,page13.png,Both,"person, person",a book with a picture of a man in a red coat and a woman in a white dress
whenbritishcame00coms_page146.png,whenbritishcame00coms,page146.png,Human,"potted plant, person, person, handbag",a book with a picture of a man in a suit and a woman in a dress
whenbritishcame00coms_page28.png,whenbritishcame00coms,page28.png,Human,person,a book with two illustrations of a woman in a dress
whenbritishcame00coms_page78.png,whenbritishcame00coms,page78.png,Human,"person, person",a book with a picture of a man on a horse
whenpollywaseigh00dowd_page7.png,whenpollywaseigh00dowd,page7.png,Human,person,a book with a picture of a woman in a ring
whenpollywaseigh00dowd_page8.png,whenpollywaseigh00dowd,page8.png,Neither,,"the title of the book, ' the life of henry whitt '"
whenwedestroyedg00otis_page100.png,whenwedestroyedg00otis,page100.png,Neither,,an old book with a picture of a ship
whenwedestroyedg00otis_page22.png,whenwedestroyedg00otis,page22.png,Human,"book, person",an old book with a drawing of a man in a suit
whenwedestroyedg00otis_page28.png,whenwedestroyedg00otis,page28.png,Human,person,a drawing of a man in a hat and coat
whenwedestroyedg00otis_page5.png,whenwedestroyedg00otis,page5.png,Human,"person, person, person",a drawing of two men walking down a street
whenwedestroyedg00otis_page64.png,whenwedestroyedg00otis,page64.png,Human,"book, person",an illustration of a man in a hat and a woman in a dress
whenwedestroyedg00otis_page84.png,whenwedestroyedg00otis,page84.png,Human,"book, person",an old book with a picture of a man in a boat
whenwedestroyedg00otis_page90.png,whenwedestroyedg00otis,page90.png,Human,person,a drawing of a man in a boat
whichiswiserorpe00howi_page14.png,whichiswiserorpe00howi,page14.png,Human,"person, person, person, person, person, person, person",a book with a drawing of a family
whigagainsttoryo00newh_page101.png,whigagainsttoryo00newh,page101.png,Human,"person, person, chair, chair",a book with a picture of a man and a woman
whigagainsttoryo00newh_page11.png,whigagainsttoryo00newh,page11.png,Human,"person, person, person, book, person",a book with an image of a man and woman
whigagainsttoryo00newh_page23.png,whigagainsttoryo00newh,page23.png,Human,"person, book, person",an old book with a drawing of a man and woman
whigagainsttoryo00newh_page31.png,whigagainsttoryo00newh,page31.png,Neither,,"the first page of the book, the story of the great war"
whigagainsttoryo00newh_page36.png,whigagainsttoryo00newh,page36.png,Human,book,"a page from the book, the adventures of the little prince"
whigagainsttoryo00newh_page58.png,whigagainsttoryo00newh,page58.png,Both,book,a book with a picture of a man and woman
whigagainsttoryo00newh_page68.png,whigagainsttoryo00newh,page68.png,Human,"person, person, book",a poem from the book the adventures of sherlock
whigagainsttoryo00newh_page78.png,whigagainsttoryo00newh,page78.png,Human,"person, person",a book with a picture of a man and a woman
whigagainsttoryo00newh_page84.png,whigagainsttoryo00newh,page84.png,Human,"person, person, book","a page from the book, the adventures of sherlock"
whigagainsttoryo00newh_page90.png,whigagainsttoryo00newh,page90.png,Human,"person, person, book, person",a book with an image of a man and woman
whigagainsttoryo00newh_page97.png,whigagainsttoryo00newh,page97.png,Human,"book, person, person",a book with an image of a man and woman
whiteviolets00chariala_page11.png,whiteviolets00chariala,page11.png,Animal,,"a poem from the book, the story of the rabbit"
whiteviolets00chariala_page12.png,whiteviolets00chariala,page12.png,Neither,,"a poem from the book, ' the rose '"
whiteviolets00chariala_page15.png,whiteviolets00chariala,page15.png,Human,,the cover of the book the adventures of the little red riding
whiteviolets00chariala_page16.png,whiteviolets00chariala,page16.png,Human,"book, person",a cartoon of two women in dresses and hats
whiteviolets00chariala_page19.png,whiteviolets00chariala,page19.png,Animal,book,a picture of a mouse on a table
whiteviolets00chariala_page20.png,whiteviolets00chariala,page20.png,Animal,cat,a cat sitting on top of a table
whiteviolets00chariala_page23.png,whiteviolets00chariala,page23.png,Neither,"bird, potted plant",a bird sitting on top of a plant
whiteviolets00chariala_page24.png,whiteviolets00chariala,page24.png,Neither,book,"a poem from the book, ' the tale of the mouse '"
whiteviolets00chariala_page26.png,whiteviolets00chariala,page26.png,Neither,,"a page from the book of the book of the year, showing a picture of a goat"
whiteviolets00chariala_page27.png,whiteviolets00chariala,page27.png,Neither,book,a butterfly with a black and yellow wing
whiteviolets00chariala_page3.png,whiteviolets00chariala,page3.png,Neither,,the cover of the book the adventures of the great voyage
whiteviolets00chariala_page31.png,whiteviolets00chariala,page31.png,Animal,book,"a page from the book, showing a picture of a cow"
whiteviolets00chariala_page4.png,whiteviolets00chariala,page4.png,Human,book,white voices by philip g wells
whiteviolets00chariala_page7.png,whiteviolets00chariala,page7.png,Neither,,"a poem from the book, the tale of the rabbit"
whiteviolets00chariala_page8.png,whiteviolets00chariala,page8.png,Neither,"bird, book",a bird sitting on top of a tree branch
whitewolf00greg_page7.png,whitewolf00greg,page7.png,Human,"person, person",a book with a painting of a man in a red robe
whtpctl_page1.png,whtpctl,page1.png,Both,,a newspaper advertisement for the witches story book
whtpctl_page26.png,whtpctl,page26.png,Human,book,"a newspaper advertisement for the book, which is written in english"
widowssons00sargiala_page11.png,widowssons00sargiala,page11.png,Both,"person, horse",an old book with a horse drawn on it
widowssons00sargiala_page16.png,widowssons00sargiala,page16.png,Human,,an old book with a drawing of a woman and a man
widowssons00sargiala_page3.png,widowssons00sargiala,page3.png,Both,"person, person",a drawing of a man and woman in a room
widowssons00sargiala_page36.png,widowssons00sargiala,page36.png,Human,person,a black and white illustration of a man and woman in a forest
widowssons00sargiala_page4.png,widowssons00sargiala,page4.png,Human,person,"the widowss ' s house, with the title of the book"
wigshoulderofmut00londiala_page10.png,wigshoulderofmut00londiala,page10.png,Human,"person, person",a black and white photo of a man and a dog
wigshoulderofmut00londiala_page12.png,wigshoulderofmut00londiala,page12.png,Human,,a page from a book with an image of a man and woman
wigshoulderofmut00londiala_page14.png,wigshoulderofmut00londiala,page14.png,Human,,a newspaper article with a picture of a man and woman
wigshoulderofmut00londiala_page16.png,wigshoulderofmut00londiala,page16.png,Human,,a black and white drawing of a man and woman sitting at a table
wigshoulderofmut00londiala_page18.png,wigshoulderofmut00londiala,page18.png,Human,,a black and white drawing of a man and woman
wigshoulderofmut00londiala_page19.png,wigshoulderofmut00londiala,page19.png,Human,,a black and white photo of a woman in a dress
